Date,Open,High,Low,Close,Adj Close,Volume
2025-03-03,8600.0,8900.0,8550.0,8800.0,8537.3134765625,192944300
2025-03-04,8900.0,8925.0,8675.0,8850.0,8585.8212890625,125418500
2025-03-05,8825.0,9175.0,8825.0,9000.0,8731.34375,155207900
2025-03-06,9200.0,9200.0,8975.0,8975.0,8707.08984375,96270100
2025-03-07,9000.0,9000.0,8925.0,8925.0,8658.58203125,82295300
2025-03-10,8750.0,8975.0,8725.0,8925.0,8658.58203125,97652100
2025-03-11,8950.0,9050.0,8875.0,8925.0,8658.58203125,109295600
2025-03-12,9025.0,9125.0,8975.0,9125.0,8852.6123046875,87968900
2025-03-13,9150.0,9175.0,8975.0,8975.0,8707.08984375,83030700
2025-03-14,8800.0,8925.0,8750.0,8750.0,8488.806640625,111397800
2025-03-17,8750.0,8775.0,8550.0,8600.0,8343.2841796875,151365700
2025-03-18,8500.0,8550.0,8075.0,8300.0,8052.23876953125,417305700
2025-03-19,8300.0,8400.0,8225.0,8325.0,8076.49267578125,214108200
2025-03-20,8450.0,8475.0,8350.0,8375.0,8125.0,152917300
2025-03-21,8275.0,8275.0,7900.0,7900.0,7900.0,377916400
2025-03-24,7825.0,8100.0,7625.0,7950.0,7950.0,331836800
2025-03-25,8075.0,8150.0,8000.0,8050.0,8050.0,136341700
2025-03-26,8300.0,8650.0,8275.0,8525.0,8525.0,283104600
2025-03-27,8425.0,8575.0,8375.0,8500.0,8500.0,122943900
2025-04-08,7400.0,8000.0,7275.0,7775.0,7775.0,533073600
2025-04-09,7700.0,7950.0,7675.0,7925.0,7925.0,136753900
2025-04-10,8500.0,8650.0,8175.0,8225.0,8225.0,144148600
2025-04-11,8200.0,8325.0,8050.0,8275.0,8275.0,82603000
2025-04-14,8250.0,8400.0,8250.0,8400.0,8400.0,83319300
2025-04-15,8575.0,8600.0,8450.0,8575.0,8575.0,83431800
2025-04-16,8500.0,8550.0,8425.0,8475.0,8475.0,76874900
2025-04-17,8450.0,8500.0,8350.0,8500.0,8500.0,83540600
2025-04-21,8500.0,8500.0,8300.0,8300.0,8300.0,40683800
2025-04-22,8325.0,8500.0,8325.0,8500.0,8500.0,56537100
2025-04-23,8550.0,8725.0,8550.0,8725.0,8725.0,92329600
2025-04-24,8850.0,8850.0,8475.0,8475.0,8475.0,143675300
2025-04-25,8650.0,8650.0,8575.0,8600.0,8600.0,58297000
2025-04-28,8750.0,8775.0,8650.0,8775.0,8775.0,73235400
2025-04-29,8800.0,8825.0,8700.0,8725.0,8725.0,60315700
2025-04-30,8800.0,8925.0,8675.0,8825.0,8825.0,164597500
2025-05-02,9000.0,9000.0,8850.0,8975.0,8975.0,92219000
2025-05-05,9000.0,9050.0,8975.0,8975.0,8975.0,86385600
2025-05-06,9050.0,9050.0,8975.0,9025.0,9025.0,48860500
2025-05-07,9075.0,9100.0,9000.0,9075.0,9075.0,77382000
2025-05-08,9075.0,9200.0,8925.0,8975.0,8975.0,99614500
2025-05-09,9050.0,9050.0,8975.0,9000.0,9000.0,47167500
2025-05-14,9250.0,9300.0,9150.0,9275.0,9275.0,149002900
2025-05-15,9275.0,9400.0,9250.0,9275.0,9275.0,101401300
2025-05-16,9300.0,9325.0,9225.0,9300.0,9300.0,63007500
2025-05-19,9275.0,9500.0,9250.0,9500.0,9500.0,111597200
2025-05-20,9500.0,9675.0,9475.0,9475.0,9475.0,160614800
2025-05-21,9700.0,9725.0,9550.0,9700.0,9700.0,169739200
2025-05-22,9800.0,9800.0,9650.0,9650.0,9650.0,103113000
2025-05-23,9675.0,9700.0,9625.0,9675.0,9675.0,48521800
2025-05-26,9600.0,9650.0,9500.0,9625.0,9625.0,56625300
2025-05-27,9550.0,9600.0,9450.0,9450.0,9450.0,93212000
2025-05-28,9450.0,9550.0,9400.0,9400.0,9400.0,236950800
2025-06-02,9025.0,9175.0,9025.0,9100.0,9100.0,264428700
2025-06-03,9050.0,9125.0,8950.0,9050.0,9050.0,128318100
2025-06-04,9100.0,9125.0,8950.0,8975.0,8975.0,93357200
2025-06-05,9000.0,9050.0,8900.0,8925.0,8925.0,95529000
2025-06-10,8975.0,9100.0,8950.0,9100.0,9100.0,80406400
2025-06-11,9100.0,9125.0,9050.0,9050.0,9050.0,56632600
2025-06-12,9000.0,9125.0,9000.0,9125.0,9125.0,41337300
2025-06-13,9100.0,9125.0,8975.0,9025.0,9025.0,83318000
2025-06-16,8925.0,9000.0,8900.0,8925.0,8925.0,57825000
2025-06-17,8975.0,9100.0,8975.0,9075.0,9075.0,54927900
2025-06-18,8950.0,9025.0,8900.0,8900.0,8900.0,86270200
2025-06-19,8900.0,8925.0,8750.0,8775.0,8775.0,78879500
2025-06-20,8700.0,8875.0,8625.0,8700.0,8700.0,445915100
2025-06-23,8575.0,8700.0,8500.0,8625.0,8625.0,87324500
2025-06-24,8725.0,8850.0,8700.0,8775.0,8775.0,110158900
2025-06-25,8725.0,8775.0,8475.0,8600.0,8600.0,117561000
2025-06-26,8525.0,8650.0,8525.0,8650.0,8650.0,117281700
2025-06-30,8575.0,8825.0,8550.0,8675.0,8675.0,185441800
2025-07-01,8750.0,8775.0,8600.0,8700.0,8700.0,82364500
2025-07-02,8575.0,8675.0,8575.0,8675.0,8675.0,68545100
2025-07-03,8700.0,8750.0,8600.0,8600.0,8600.0,50370800
2025-07-04,8650.0,8700.0,8550.0,8650.0,8650.0,43593300
2025-07-07,8625.0,8650.0,8550.0,8625.0,8625.0,49936900
2025-07-08,8550.0,8600.0,8425.0,8500.0,8500.0,215611000
2025-07-09,8500.0,8550.0,8450.0,8500.0,8500.0,94459300
2025-07-10,8525.0,8650.0,8500.0,8600.0,8600.0,111769400
2025-07-11,8575.0,8675.0,8575.0,8625.0,8625.0,135986500
2025-07-14,8650.0,8675.0,8450.0,8525.0,8525.0,125196000
2025-07-15,8600.0,8600.0,8475.0,8550.0,8550.0,77219300
2025-07-16,8550.0,8600.0,8500.0,8525.0,8525.0,97475300
2025-07-17,8500.0,8550.0,8500.0,8525.0,8525.0,86016400
2025-07-18,8550.0,8575.0,8425.0,8425.0,8425.0,80432200
2025-07-21,8450.0,8500.0,8375.0,8450.0,8450.0,95383500
2025-07-22,8450.0,8475.0,8400.0,8400.0,8400.0,77981700
2025-07-23,8450.0,8500.0,8400.0,8425.0,8425.0,70969500
2025-07-24,8475.0,8550.0,8450.0,8500.0,8500.0,138256800
2025-07-25,8500.0,8525.0,8450.0,8450.0,8450.0,58682800
2025-07-28,8625.0,8625.0,8475.0,8500.0,8500.0,99484300
2025-07-29,8500.0,8500.0,8375.0,8400.0,8400.0,104240300
2025-07-30,8475.0,8475.0,8325.0,8375.0,8375.0,98098100
2025-07-31,8350.0,8375.0,8250.0,8275.0,8275.0,206006300
2025-08-01,8400.0,8425.0,8300.0,8300.0,8300.0,86196100
2025-08-04,8325.0,8350.0,8275.0,8275.0,8275.0,49054500
2025-08-05,8350.0,8450.0,8325.0,8425.0,,69475900
2025-08-06,8425.0,8425.0,8300.0,8300.0,,56325400
2025-08-07,8325.0,8350.0,8300.0,8300.0,,43621300
2025-08-08,8325.0,8400.0,8300.0,8300.0,,68378700
2025-08-11,8500.0,8550.0,8425.0,8550.0,,128561300
2025-08-12,8625.0,8875.0,8575.0,8850.0,,171015700
2025-08-13,8975.0,8975.0,8725.0,8775.0,,55859000
